DATE,AREA_BURNED_HA,LOG_AREA_BURNED_HA
1990-05,624.1999999999999,2.7960189693471493
1990-06,1704.3000000000002,3.2318007920578995
1990-07,14934.4,4.174216858374127
1990-08,14245.8,4.153717327614234
1990-09,2315.7999999999997,3.364888544517053
1990-10,182.4,2.263399331334002
1990-11,42.5,1.6384892569546374
1990-12,0.4,0.146128035678238
1991-01,86.2,1.9405164849325673
1991-02,0.8,0.25527250510330607
1991-03,117.5,2.0737183503461227
1991-04,1158.0,3.064083435963596
1991-05,3467.6,3.540154219758759
1991-06,87.2,1.9454685851318196
1991-07,115.4,2.06595298031387
1991-08,784.1,2.8949249773595436
1991-09,173.9,2.2427898094786767
1991-10,137.6,2.141763230275788
1991-11,0.7000000000000001,0.23044892137827397
1991-12,35.8,1.5658478186735176
1992-01,12.0,1.1139433523068367
1992-02,54.2,1.741939077729199
1992-03,248.29999999999998,2.3967222785037734
1992-04,1254.0,3.098643725817057
1992-05,419.8,2.6240757311456826
1992-06,706.0,2.8494194137968996
1992-07,268.0,2.429752280002408
1992-08,494.8,2.6953065224318027
1992-09,5.5,0.8129133566428556
1992-10,79.69999999999999,1.9068735347220704
1992-11,5.3,0.7993405494535817
1992-12,0.4,0.146128035678238
1993-01,2.7,0.568201724066995
1993-02,39.3,1.6053050461411094
1993-03,227.1,2.3581252852766488
1993-04,301.1,2.4801507252732806
1993-05,6474.5,3.8112733077119487
1993-06,18539.4,4.2681190995991365
1993-07,127.3,2.1082266563749283
1993-08,284.6,2.455758203104137
1993-09,7.0,0.9030899869919435
1993-10,49.300000000000004,1.7015679850559273
1993-11,8.1,0.9590413923210935
1993-12,0.01,0.004321373782642578
1994-01,15.22,1.2100508498751372
1994-02,0.0,0.0
1994-03,31.9,1.5171958979499742
1994-04,868.33,2.9391846670974497
1994-05,2630.9900000000002,3.420284234883761
1994-06,6581.280000000001,3.81837635256615
1994-07,17069.010000000002,4.23223377553439
1994-08,1112.48,3.046682420770466
1994-09,1208.76,3.082699220718144
1994-10,26.54,1.4399639359209049
1994-11,22.92,1.3787611753163733
1994-12,14.8,1.1986570869544226
1995-01,1.45,0.3891660843645325
1995-02,10.319999999999999,1.0538464268522525
1995-03,289.35,2.462921830369343
1995-04,578.92,2.7633680867441783
1995-05,330663.75,5.519387900095294
1995-06,3784.88,3.578166844132859
1995-07,99.01,2.0000434272768626
1995-08,2109.7599999999998,3.324438855476719
1995-09,370.03000000000003,2.5694090263474267
1995-10,41.68,1.6302244107524322
1995-11,0.41000000000000003,0.14921911265537993
1995-12,0.0,0.0
1996-01,0.12,0.04921802267018165
1996-02,0.0,0.0
1996-03,1.1,0.3222192947339193
1996-04,92.67,1.971600520230059
1996-05,522.03,2.7185265998821793
1996-06,533.6899999999999,2.7281020618160117
1996-07,775.27,2.890012802592359
1996-08,21.79,1.3577443251803756
1996-09,12.15,1.1189257528257768
1996-10,2.01,0.47856649559384334
1996-11,0.21000000000000002,0.08278537031645007
1996-12,0.35,0.13033376849500614
1997-01,0.01,0.004321373782642578
1997-02,0.0,0.0
1997-03,24.7,1.4099331233312946
1997-04,117.18,2.0725439856436476
1997-05,356.11,2.552802011727399
1997-06,49.9,1.7067177823367587
1997-07,212.54999999999998,2.329499575762843
1997-08,60.120000000000005,1.7861833455676335
1997-09,7.13,0.9100905455940681
1997-10,0.31,0.11727129565576427
1997-11,0.1,0.04139268515822508
1997-12,3896.84,3.5908240080645037
1998-01,0.0,0.0
1998-02,0.0,0.0
1998-03,0.5,0.17609125905568124
1998-04,1362.21,3.134562763256611
1998-05,349600.58,5.543573386730475
1998-06,27747.45,4.443238728891217
1998-07,722.71,2.8595645736137754
1998-08,347172.87,5.540547030612005
1998-09,48.730000000000004,1.6966184592322249
1998-10,311.05,2.4942241869169015
1998-11,0.9400000000000001,0.287801729930226
1998-12,1.03,0.30749603791321295
1999-01,17.72,1.2723058444020865
1999-02,0.0,0.0
1999-03,3.61,0.6637009253896481
1999-04,1286.71,3.1098180683184236
1999-05,36135.36,4.557944404131672
1999-06,26177.559999999998,4.417945753702368
1999-07,52406.89,4.719396674875205
1999-08,1708.2,3.2327928841451588
1999-09,1550.25,3.1906817945067862
1999-10,517.04,2.7143632947038925
1999-11,505.63,2.704690902881887
1999-12,195.79999999999998,2.2940250940953226
2000-01,3.79,0.6803355134145632
2000-02,4.72,0.7573960287930241
2000-03,1083.43,3.0352015235287344
2000-04,2917.4,3.4651448166483223
2000-05,732.37,2.865323140283789
2000-06,6422.04,3.80774062662646
2000-07,1376.31,3.139031700705064
2000-08,2175.6,3.3377786248361834
2000-09,1.96,0.4712917110589386
2000-10,17.99,1.2785249647370176
2000-11,0.28,0.10720996964786837
2000-12,0.01,0.004321373782642578
2001-01,0.17,0.06818586174616162
2001-02,0.02,0.00860017176191757
2001-03,50.96,1.7156691424009902
2001-04,1115.04,3.0476797604330663
2001-05,142105.52,5.15261400428259
2001-06,671.99,2.828008611063375
2001-07,365.38,2.563931758318119
2001-08,128.44,2.1120685042681973
2001-09,9591.14,3.9819155087880147
2001-10,72.93,1.8688207061975175
2001-11,1.52,0.4014005407815441
2001-12,0.62,0.20951501454263097
2002-01,20.21,1.326540668516562
2002-02,0.04,0.01703333929878037
2002-03,0.04,0.01703333929878037
2002-04,295.5,2.4720246977002813
2002-05,240234.17,5.380636587658148
2002-06,254575.37,5.405818089597
2002-07,1096.65,3.0404638817350476
2002-08,106.94,2.033182413729195
2002-09,6.02,0.8463371121298052
2002-10,1.82,0.45024910831936116
2002-11,82.12,1.919705534549121
2002-12,0.33,0.12385164096708581
2003-01,115.91,2.067851660512353
2003-02,0.04,0.01703333929878037
2003-03,0.0,0.0
2003-04,157.55,2.2001662463631075
2003-05,1715.56,3.23465898819492
2003-06,576.24,2.761356418016348
2003-07,68602.13,4.836343930731797
2003-08,1682.3700000000001,3.226179583175776
2003-09,319.31,2.5055704974431707
2003-10,1732.65,3.238961423929526
2003-11,1.11,0.32428245529769273
2003-12,4.05,0.7032913781186614
2004-01,2.02,0.48000694295715063
2004-02,5.039999999999999,0.7810369386211318
2004-03,76.24,1.887842265107357
2004-04,2352.83,3.3717750937121895
2004-05,1244.6599999999999,3.0953995188289634
2004-06,822.15,2.915478982522619
2004-07,230996.67,5.363607599323979
2004-08,321.49,2.5085162522669364
2004-09,322.47,2.509834008532962
2004-10,18.580000000000002,1.291812687467119
2004-11,0.22000000000000003,0.08635983067474821
2004-12,1.01,0.30319605742048883
2005-01,0.51,0.17897694729316943
2005-02,1.1500000000000001,0.3324384599156054
2005-03,8.56,0.9804578922761001
2005-04,659.8199999999999,2.8200831786195226
2005-05,11483.19,4.0601003690621
2005-06,46606.35,4.668454410525489
2005-07,1827.9299999999998,3.262197083718353
2005-08,27.53,1.4553017716570764
2005-09,8.81,0.9916690073799486
2005-10,43.19,1.6453240015622934
2005-11,54.5,1.7442929831226763
2005-12,4.6000000000000005,0.7481880270062005
2006-01,5.2299999999999995,0.7944880466591696
2006-02,34.49,1.5501059993475927
2006-03,7.45,0.9268567089496923
2006-04,3574.81,3.5533744345803235
2006-05,3192.94,3.5043267534074527
2006-06,89315.48,4.950931599008675
2006-07,20460.3,4.310933222968068
2006-08,1979.8200000000002,3.296845012359101
2006-09,56.849999999999994,1.7623033632877683
2006-10,173.2,2.241048150671644
2006-11,0.34,0.12710479836480765
2006-12,0.8400000000000001,0.2648178230095365
2007-01,4.859999999999999,0.7678976160180906
2007-02,0.30000000000000004,0.11394335230683679
2007-03,2.13,0.49554433754644844
2007-04,392.58,2.5950330213895794
2007-05,925.6899999999999,2.966934476533305
2007-06,22923.54,4.360300629948776
2007-07,79316.75,4.899370386112643
2007-08,7.05,0.9057958803678685
2007-09,2.86,0.5865873046717549
2007-10,11.19,1.086003705618382
2007-11,31.81,1.5160062303860478
2007-12,0.24000000000000002,0.09342168516223506
2008-01,10.68,1.0674428427763807
2008-02,2.9099999999999997,0.5921767573958667
2008-03,43.25,1.6459132750338443
2008-04,105.45,2.0271456657743414
2008-05,1943.42,3.288790079510593
2008-06,4540.98,3.6572452175304004
2008-07,12390.54,4.093125283126741
2008-08,1488.59,3.173066748116727
2008-09,133.16,2.1276230495980295
2008-10,125.00999999999999,2.100405011565889
2008-11,4.640000000000001,0.7512791039833423
2008-12,0.2,0.07918124604762482
2009-01,13.83,1.171141151028382
2009-02,40.98,1.6230424342463816
2009-03,0.11,0.045322978786657475
2009-04,235.69,2.374179909654638
2009-05,2093.2200000000003,3.321022302828642
2009-06,61690.740000000005,4.790227019583283
2009-07,217.16,2.3387751249335733
2009-08,59.97,1.78511619502192
2009-09,1557.4499999999998,3.1926928732972155
2009-10,2.59,0.5550944485783191
2009-11,990.8699999999999,2.996454754833257
2009-12,0.23,0.08990511143939793
2010-01,0.06,0.02530586526477026
2010-02,0.73,0.2380461031287954
2010-03,98.73,1.9988258190402861
2010-04,655.57,2.817281035060837
2010-05,1137.11,3.056184239286029
2010-06,38202.15000000001,4.582099173676547
2010-07,40671.98,4.609305993160519
2010-08,182.22,2.2629728788053685
2010-09,2.58,0.5538830266438743
2010-10,321.62,2.508691286860763
2010-11,50.27,1.7098633174403992
2010-12,0.02,0.00860017176191757
2011-01,0.21000000000000002,0.08278537031645007
2011-02,0.0,0.0
2011-03,0.01,0.004321373782642578
2011-04,110.08000000000001,2.04563587107822
2011-05,731062.39,5.863955035964184
2011-06,73753.72,4.867789818607645
2011-07,114.01,2.0607356034493187
2011-08,312.57,2.4963345059968165
2011-09,427.55,2.632001499438424
2011-10,99.94,2.004063300397667
2011-11,7.67,0.9380190974762103
2011-12,0.03,0.012837224705172217
2012-01,1.4200000000000002,0.38381536598043126
2012-02,0.32,0.12057393120584989
2012-03,164.94,2.219951085755317
2012-04,124.68,2.099266172031917
2012-05,7626.490000000001,3.8823816469342196
2012-06,199677.32,5.300330914067039
2012-07,163603.06,5.213794076925268
2012-08,13330.35,4.1248741304989185
2012-09,1269.75,3.104060118374741
2012-10,20.06,1.3234583668494677
2012-11,0.03,0.012837224705172217
2012-12,0.0,0.0
2013-01,0.1,0.04139268515822508
2013-02,3.77,0.6785183790401139
2013-03,2.27,0.5145477526602861
2013-04,40.11,1.6139474767803497
2013-05,2380.09,3.3767758110977275
2013-06,11338.2,4.054582415417442
2013-07,5740.030000000001,3.7589898162981044
2013-08,57.47,1.7669330938372838
2013-09,4.0200000000000005,0.7007037171450193
2013-10,12.41,1.127428777851599
2013-11,0.33,0.12385164096708581
2013-12,0.04,0.01703333929878037
2014-01,1.86,0.45636603312904306
2014-02,0.0,0.0
2014-03,1.26,0.35410843914740087
2014-04,392.68,2.5951433520260245
2014-05,355.15,2.551632948680588
2014-06,1109.34,3.045455985555892
2014-07,20925.63,4.3206992956944585
2014-08,446.45,2.650744512417744
2014-09,392.57,2.595021986784182
2014-10,66.7,1.8305886686851442
2014-11,0.77,0.24797326636180664
2014-12,0.30000000000000004,0.11394335230683679
2015-01,1.27,0.35602585719312274
2015-02,0.2,0.07918124604762482
2015-03,13.47,1.1604685311190375
2015-04,627.1800000000001,2.7980841052113123
2015-05,48023.19,4.681460048567631
2015-06,397383.82,5.599211273150869
2015-07,20066.219999999998,4.302487211935179
2015-08,65.03,1.8197412972730105
2015-09,49.760000000000005,1.7055216134226672
2015-10,79.06,1.9034155857690864
2015-11,7.09,0.9079485216122722
2015-12,1.01,0.30319605742048883
2016-01,0.37,0.1367205671564068
2016-02,5.7299999999999995,0.8280150642239769
2016-03,22.02,1.362105319293773
2016-04,2566.82,3.409564577127899
2016-05,498401.81999999995,5.697580490928349
2016-06,4764.320000000001,3.678092069626584
2016-07,1056.33,3.024210554773424
2016-08,168.49,2.2291440796899296
2016-09,58.13,1.7718078789991056
2016-10,0.5,0.17609125905568124
2016-11,0.6900000000000001,0.22788670461367352
2016-12,11.82,1.1078880251827987
2017-01,0.71,0.23299611039215382
2017-02,89.82,1.9581814975649479
2017-03,14.66,1.1947917577219247
2017-04,592.97,2.773764510362542
2017-05,1287.29,3.1100136357126473
2017-06,921.71,2.9650652273645153
2017-07,1156.52,3.0635285036334885
2017-08,27774.87,4.443667670863378
2017-09,15684.08,4.195486738109948
2017-10,1701.19,3.231008034800354
2017-11,0.33,0.12385164096708581
2017-12,9.159999999999998,1.0068937079479003
2018-01,0.11,0.045322978786657475
2018-02,0.0,0.0
2018-03,2.1,0.4913616938342727
2018-04,117.07000000000001,2.07213956323974
2018-05,30217.75,4.480276495763095
2018-06,12959.45,4.112620080942292
2018-07,7286.24,3.8625630729362457
2018-08,8925.36,3.95067439794936
2018-09,43.010000000000005,1.6435513685629453
2018-10,232.0,2.367355921026019
2018-11,4.34,0.7275412570285564
2018-12,397.79,2.600744259470937
2019-01,2.19,0.5037906830571811
2019-02,0.01,0.004321373782642578
2019-03,14.01,1.1763806922432705
2019-04,612.58,2.787871195088256
2019-05,815383.27,5.911362328997307
2019-06,2926.29,3.4664657491372366
2019-07,66961.69,4.825832891650238
2019-08,3.13,0.615950051656401
2019-09,31.17,1.5074510609019698
2019-10,8.79,0.9907826918031378
2019-11,0.01,0.004321373782642578
2019-12,0.1,0.04139268515822508
2020-01,0.01,0.004321373782642578
2020-02,0.01,0.004321373782642578
2020-03,0.13,0.05307844348341968
2020-04,75.58,1.8841153620116688
2020-05,515.18,2.7128011732843547
2020-06,298.21999999999997,2.4759906186020064
2020-07,29.640000000000004,1.4862887609605664
2020-08,53.629999999999995,1.7374312005145824
2020-09,2426.24,3.3851127205109375
2020-10,76.28,1.888067113407437
2020-11,3.6,0.6627578316815741
2020-12,1.8800000000000001,0.45939248775923086
2021-01,0.37000000000000005,0.1367205671564068
2021-02,0.05,0.021189299069938092
2021-03,6509.870000000001,3.813639024045056
2021-04,1029.5,3.013047996115232
2021-05,3127.46,3.495330606527754
2021-06,2220.02,3.346552469332144
2021-07,51898.53,4.715163424913376
2021-08,830.1899999999999,2.9197003096081393
2021-09,33.0,1.5314789170422551
2021-10,73.17,1.8702282790117943
2021-11,4.12,0.7092699609758307
2021-12,44.22,1.655330558009341
